area,category_searched,name,address,rating,review_count,website,phone,types,business_status,price_level
"Pitampura, Delhi",grocery stores,DDA Market,"P46W+95X, KU Block, Uttari Pitampura, Pitampura, Delhi, 110034, India",3.9,103.0,http://geeplastindia.in/,,"market, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Electronics Mart - Pitampura,"GD-26, GD Block, Dakshini Pitampura, Pitampura, New Delhi, Delhi, 110034, India",4.6,307.0,https://www.electronicsmartindia.com/,089777 91135,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,VIJAY SALES - PITAM PURA,"No HD/2, Pitampura Residential Scheme, opposite Metro Pillar No 360, Block HD, Dakshini Pitampura, Pitampura, New Delhi, Delhi, 110088, India",4.6,9388.0,https://stores.vijaysales.com/vijay-sales-pitam-pura-electronics-retail-and-repair-shop-pitampura-new-delhi-280918/Home?utm_source=locator&utm_medium=googleplaces,011 6666 0111,"electronics_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Electronic Paradise - Pitampura,"13, Lala Jagat Narayan Marg, Vaishali, Dakshini Pitampura, Pitampura, Delhi, 110034, India",4.3,846.0,,088033 11100,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Vardhman Electronics | Pitampura | New Delhi,"Hd-5, Block HD, Dakshini Pitampura, Pitampura, New Delhi, Delhi, 110034, India",3.9,306.0,https://vardhmanelectronics.in/,097114 54056,"electronics_store, home_goods_store, wholesaler, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,SAINI ELECTRONICS,"SHOP NO. 10, NP, opposite MP Mall, Block NP, Poorvi Pitampura, Pitampura, New Delhi, Delhi, 110034, India",4.7,87.0,https://sainielectronics.co.in/,098999 86679,"cell_phone_store, electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,LG Best Shop (Vardhman Electronics),"Metro Pillor No-353, Plot No-2, Vaishali, Dakshini Pitampura, Pitampura, Delhi, 110034, India",4.0,163.0,,085888 14772,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Croma - Pitampura,"Plot No 1, Vishaka Enclave, Block HD, Dakshini Pitampura, Pitampura, New Delhi, Delhi, 110034, India",4.5,2005.0,https://store.croma.com/croma-pitampura-electronics-retail-and-repair-shop-pitampura-new-delhi-263664/Home?utm_source=locator&utm_medium=googleplaces,089296 44914,"electronics_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Reliance Digital,"Phase 3, Pacific Mall, Netaji Subhash Place, Pitampura, New Delhi, Delhi, 110034, India",4.8,6347.0,https://www.reliancedigitalstores.in/reliance-digital-pacific-pitampura-dl-electronics-retail-and-repair-shop-pitampura-new-delhi-243223/Home?utm_source=locator&utm_medium=googleplaces,08071 889 948,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Nayyar Electronic World,"376, Service Rd, Block RU, Uttari Pitampura, Pitampura, Delhi, 110034, India",3.7,85.0,,093113 44444,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Kanchan Electronics,"Shop No 57, 58 A, 80 F.F, near Shiv Moorti Complex, Shiva Market, Pitampura Village, Harsh Vihar, Pitampura, Delhi, 110034, India",4.0,43.0,https://www.kanchanelectronics.com/,011 4269 6097,"home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,TIWARI ELECTRONICS,"Qp-57, Gopal Mandir Rd, Block QP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",5.0,4.0,,098113 66669,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Mehar Electricals and Electronics,"NP-9, Shop no.2, Near, Mangal Bazar Rd, opp. MP Mall, Block NP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",5.0,3.0,,087440 20972,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Tarun Kohli Electrical Services,"74, Shiva Market, Pitampura Village, Harsh Vihar, Pitampura, New Delhi, Delhi, 110034, India",4.8,36.0,,099993 91070,"wholesaler, store, point_of_interest, service, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Jain Electronics & Electricals,"71, A, Gurudwara Rd, opp. Rukmani Devi Public School, Block UU, Uttari Pitampura, Pitampura, Delhi, 110034, India",3.8,6.0,,097162 57919,"electronics_store, store, point_of_interest, service, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,VIJAY SALES - ROHINI,"Plot No 6 & 7 Pocket, F19, Rohini Sector 8 Rd, Pocket 19, Sector 8, Rohini, New Delhi, Delhi, 110085, India",4.6,11679.0,https://stores.vijaysales.com/vijay-sales-rohini-electronics-retail-and-repair-shop-rohini-sector-8-new-delhi-281002/Home?utm_source=locator&utm_medium=googleplaces,011 4962 6466,"electronics_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,SIEMENS Brand Store-Audio Voice India (P) Ltd,"2, Vaishali Rd, opposite Metro Pillar No 354, Kohat Enclave, Pitampura, New Delhi, Delhi, 110034, India",4.0,84.0,https://brandstores.siemens-home.bsh-group.in/siemens-brand-store-audio-voice-india-p-ltd-appliance-shop-pitampura-new-delhi-309815/Home,087459 38000,"home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,MBM Electrical,"25, Shiva Market, Pitampura Village, Harsh Vihar, Pitampura, Delhi, 110034, India",4.4,19.0,,011 4269 6245,"store, point_of_interest, service, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,"Shree Ganpati Electricals (Wholesale) | Wires, Switches & Fans | Pitampura Delhi","Shop no-6, EU 32 A, Block EU, Uttari Pitampura, Pitampura, New Delhi, Delhi, 110034, India",4.9,77.0,https://shree-ganpati-delhi.grexa.site/,098718 88009,"store, point_of_interest, service, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,HP World - Pitampura,"Shop No 2 & 3, JD 2A, Pitampura Rd, opposite Metro Pillar Number 356, Block JD, Dakshini Pitampura, Pitampura, New Delhi, Delhi, 110034, India",4.2,508.0,https://www.hpworldstores.in/hp-world-k-p-infotech-laptop-store-pitampura-new-delhi-503/Home?utm_source=locator&utm_medium=googleplaces,086575 68435,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",electronics shops,Kanchan Radios,"Shop No. 61, Shiv Moorti Complex, Shiva Market, Pitampura Village, Harsh Vihar, Pitampura, Delhi, 110034, India",4.4,53.0,,098680 60510,"wholesaler, electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Healing Touch Clinic | Best Internal Medicine Doctor in Pitampura | best infectious disease doctors in delhi,"GD-66, GD Block, Dakshini Pitampura, Pitampura, Delhi, 110034, India",5.0,24.0,,098991 03785,"doctor, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Kaya Clinic,"Shop No 20, Pillar No 352, Ground Floor, opposite Gulab Sweets, Kapil Vihar, Pitampura, New Delhi, Delhi, 110034, India",4.8,1868.0,https://clinics.kaya.in/near-me/new-delhi/Pitampura/kaya-skin-hair-clinic-in-Pitampura-new-delhi--3tHzHF/home,086575 69365,"skin_care_clinic, medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,MANSHA CLINIC (Skin Specialist / Child Specialist / Dermatologist / Paediatrician),"Ramleela ground, QU-12 A, near PU block, Uttari Pitampura, Pitampura, New Delhi, Delhi, 110034, India",4.9,146.0,http://www.manshaclinic.com/,,"hospital, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Healthy Human Clinics,"19, Vasudha Enclave, Sandesh Vihar, Pitampura, Delhi, 110034, India",4.5,114.0,https://healthyhumanclinics.com/,095607 40440,"doctor, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Bbeauters beauty & wellness clinic,"3, Chandralok Ground, Chander Lok, Pitampura, New Delhi, Delhi, 110034, India",4.9,430.0,,,"skin_care_clinic, hair_care, wellness_center, beauty_salon, medical_clinic, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Dr. Tanudeep Kaur- Best Obstetrician & Cosmetic Gynecologist and UroGynecologist Doctor in Pitampura,"19, Vasudha Enclave, Sandesh Vihar, Pitampura, New Delhi, Delhi, 110034, India",5.0,516.0,https://healthyhumanclinics.com/dr-tanudeep-kaur/,095607 40440,"doctor, medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Nanda Diagnostics,"C 566, Service Rd, Block C, Saraswati Vihar, Pitampura, Delhi, 110034, India",4.6,3226.0,https://www.nandadiagnostics.com/,011 4750 0500,"medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Dr Surjit Mehta - Skin & Hair Specialist,"207, 2nd Floor, Block MP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",4.4,190.0,http://www.radianceskinclinic.in/,098182 82810,"skin_care_clinic, hair_care, doctor, beauty_salon, medical_clinic, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Clinic Dermatech Pitampura,"Shop No.11, 2nd Floor, Kapil Vihar, Pitampura, Delhi, 110034, India",4.9,356.0,https://www.clinicdermatech.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=pitampura,088005 90386,"skin_care_clinic, massage_spa, hair_care, body_art_service, spa, massage, doctor, beauty_salon, medical_clinic, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,THE SPECIALIST CLINIC,"metro pillar no 343, metro station, KD 305, opposite Kohat, Block KD, Kohat Enclave, Pitampura, Delhi, 110034, India",4.7,27.0,https://thespecialistclinic.co/,095821 80114,"doctor, hospital, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Breathe & Balance ENT & Allergy Clinic,"UU 182, Block UU, Uttari Pitampura, Pitampura, New Delhi, Delhi, 110034, India",5.0,79.0,,093100 77882,"doctor, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Hemraj Jain Hospital,"A-6, Pushpanjali Enclave, Pitampura, Delhi, 110034, India",4.8,661.0,,011 4241 1719,"hospital, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Jagmohan Bone and Joint Clinic,"QP 2, Ground Floor, Near, Gopal Mandir Marg, near TPDDL Office, Block QP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",4.9,139.0,,099101 98707,"doctor, medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Bliss Derma Clinic Pitampura,"Block MU, Uttari Pitampura, Pitampura, new delhi, Delhi, 110034, India",4.5,10.0,https://blissderma.in/,,"doctor, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Vijay Clinic,"PD-113A, PD Block, Dakshini Pitampura, Pitampura, Delhi, 110034, India",4.4,23.0,https://www.eka.care/doctor/dr-reshma-malhotra-gynaecologist-pitampura?utm_source=gmb&utm_medium=website&utm_campaign=032023,093122 13881,"doctor, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Twacha Clinic,"C, 618, Mahatma Hansraj Marg, Block C, Saraswati Vihar, Pitampura, New Delhi, Delhi, 110034, India",4.5,124.0,http://twachaclinic.net/,080104 86255,"skin_care_clinic, hair_care, body_art_service, spa, doctor, beauty_salon, medical_clinic, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Dantam - Dental & Aesthetics Clinic [Dr. Shubhra's] | Best Dental Clinic Pitampura,"11, First Floor, Tarun Enclave, Pitampura, Delhi, Parwana Rd, Deepali, Pitampura, New Delhi, Delhi, 110034, India",4.9,117.0,https://www.instagram.com/doctorallface?igsh=ZjR2MDI0YWg5Ymo5&utm_source=qr,099714 66087,"dental_clinic, skin_care_clinic, hair_care, body_art_service, dentist, doctor, beauty_salon, medical_clinic, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Prabhuved Multispeciality Clinic,"RU 169, opposite Powerhouse, AP Block, Block RU, Uttari Pitampura, Pitampura, Delhi, 110034, India",4.7,15.0,,011 4163 5665,"medical_clinic, medical_center, hospital, consultant, health, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Truly Derma Clinic - Pitampura,"1st Floor, Building 46, above AU Small Finance Bank, Harsh Vihar, Pitampura, New Delhi, Delhi, 110034, India",4.8,149.0,http://www.trulyderma.com/,080769 26982,"skin_care_clinic, hair_care, body_art_service, doctor, beauty_salon, medical_clinic, health, manufacturer, service, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",clinics,Sachdeva Diagnostics - Ultrasound | Doppler I NT Scan | LAB | X-RAY | Health Packages | LifeCell,"E-991, Block E, Saraswati Vihar, Pitampura, Delhi, 110034, India",4.8,829.0,https://sachdevadiagnostics.com/,098115 82086,"medical_lab, medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,Puri Bakers,"17, Shyamji Krishna Varma Marg, Engineers Enclave, Harsh Vihar, Pitampura, Delhi, 110034, India",4.3,2861.0,,011 4558 9556,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Pitampura, Delhi",bakeries,The Bearded Baker,"Shop No. 3, MP-1, Block MP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",4.6,105.0,,085860 58671,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,Cake Emporium,"WZ-790A, Rani Bagh Rd, Rishi Nagar, Pitampura, New Delhi, Delhi, 110034, India",4.8,409.0,,097170 20568,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,Kwality baker's,"Shop no. 7b, mp market, Gopal Mandir Marg, Block LP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",4.7,136.0,,093108 77154,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,Honey & Dough,"A, 9, Rd Number 44, Block A, Lok Vihar, Pitampura, Delhi, 110034, India",4.3,480.0,http://honeyanddough.in/,011 4058 6006,"cafe, pizza_restaurant, sandwich_shop, coffee_shop, cake_shop, italian_restaurant, bakery, manufacturer, wholesaler, food_store, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Pitampura, Delhi",bakeries,My Butter Half Bakery-Café,"88, Chander Lok, Pitampura, New Delhi, Delhi, 110034, India",4.6,183.0,,099991 38750,"cafe, bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,"Premsay Bakehouse - Bakery, Fast food & Gift Hampers","162, Main Road, opp. Metro Pillar Number 356, Kapil Vihar, Pitampura, Delhi, 110034, India",4.0,711.0,https://premsaybakehouse.com/,098735 56789,"bakery, fast_food_restaurant, food_store, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Pitampura, Delhi",bakeries,The Sugar Plum,"Block RP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",4.6,100.0,https://www.thesugarplum.in/,093193 13907,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,Breads and Moulds,"63, Harsh Vihar, Pitampura, Delhi, 110034, India",4.4,111.0,http://breadsandmoulds.in/,095822 77171,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,De Bakery Junction - The cake shoppe DBJ,"ONLINE BAKERY, RP-8, near TV Tower, near Netaji Subhash Place, Block RP, Netaji Subhash Place, Pitampura, Delhi, 110034, India",4.7,180.0,http://www.debakeryjunction.com/,099900 05166,"bakery, gift_shop, pastry_shop, cake_shop, manufacturer, dessert_shop, confectionery, home_goods_store, wholesaler, service, food_store, store, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Pitampura, Delhi",bakeries,"My Choice Bakery : Birthday, Wedding, Bento Cakes, Bakery shop in Pitampura Delhi","Shop 14, Block ND, Dakshini Pitampura, Pitampura, New Delhi, Delhi, 110034, India",4.2,103.0,,092127 47332,"bakery, cake_shop, manufacturer, wholesaler, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,Singh Bakery,"659, Rani Bagh Rd, Rishi Nagar, Pitampura, Delhi, 110034, India",4.2,267.0,https://singhbakers.com/,098115 11723,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Pitampura, Delhi",bakeries,New Sharma Bakers & Confectioners,"684, Rani Bagh Rd, Main Bazar, Rishi Nagar, Pitampura, New Delhi, Delhi, 110034, India",4.4,180.0,https://www.sharmabakers.com/,098914 20442,"bakery, manufacturer, wholesaler, food_store, store, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Pitampura, Delhi",bakeries,Bakery Wala The Cake Shop,"B-6/151, Shiva Rd, C Block, Sector 8B, Sector 8, Rohini, New Delhi, Delhi, 110085, India",4.2,755.0,,097189 49000,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Pitampura, Delhi",bakeries,Partilicious-The Bakers Hub,"Main Market, WZ-644, Rani Bagh Rd, Rishi Nagar, Pitampura, Delhi, 110034, India",4.6,54.0,,078387 90905,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Pitampura, Delhi",bakeries,Shortcrust Bakes,"Aggarwal Millennium Tower-1, G-48, Netaji Subhash Place, Pitampura, Delhi, 110034, India",4.4,74.0,https://shortcrust.in/,011 4984 9444,"bakery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
